donor_code,donor_name,recipient_code,recipient_name,aidtype_code,aid_type,flow_type_code,flow_type_name,year,value,unit_multiplier,currency,prices,one_indicator,last_update
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1973,777.726906,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1973,34.454041,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1973,551.054855,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1973,948.122011,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1973,73.524501,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1973,10.180076,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1973,1.184001,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,38.103227,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,710.741248,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,225.856315,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,2896.514473,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,1392.842273,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,105.905995,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,295.860543,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,188.330985,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,302.961279,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,112.709474,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,778.667125,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,46.890889,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,0.845215,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,706.000371,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,1345.61948,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,150.528369,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,20.15473,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1974,2.462679,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,48.287175,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,851.669642,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,373.218474,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,3202.252061,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,2217.557482,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,368.425133,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,578.723807,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,334.704823,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,599.435834,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,149.30244,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,1069.655627,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,92.375674,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,2.115816,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,18.523308,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,48.324253,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,1141.001121,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,2299.908206,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,546.78009,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,150.682901,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1975,26.995426,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,44.191774,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,803.476648,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,371.114083,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,3143.628509,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,2318.037293,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,496.898343,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,789.611523,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,426.802242,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,597.355653,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,157.242331,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,1174.389155,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,114.093651,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,3.667768,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,18.703619,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,27.275317,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,990.967837,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,3463.009454,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,442.768734,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,62.119836,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1976,21.734959,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,276.620137,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,803.51712,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,438.907359,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,2951.016686,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,2310.832647,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,393.53521,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,1008.225608,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,535.549318,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,747.706445,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,220.271565,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,1547.636046,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,98.436422,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,5.981572,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,20.100444,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,19.021943,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,1052.958306,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,4579.368858,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,706.600357,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,70.476325,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1977,17.594182,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,327.156387,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,865.940493,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,458.959018,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,2987.21975,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,2642.467589,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,488.602521,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,896.023117,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,577.091762,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,703.715328,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,238.909692,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,1675.247037,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,103.000341,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,13.458799,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,14.432787,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,24.158763,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,1170.584237,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,5854.439722,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,860.123129,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,228.755991,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1978,13.505406,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,104.409838,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,917.014466,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,507.195334,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,3125.029017,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,3053.220252,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,357.734174,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,1184.966871,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,604.837006,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,828.021337,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,250.152152,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,2184.56191,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,122.496363,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,17.521904,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,8.785418,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,30.20159,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,1132.932044,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,4172.251046,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,1077.072871,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,176.746872,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1979,13.986236,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1980,47.775325,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1980,926.700805,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1980,562.972983,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1980,3635.809808,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1980,3353.355374,6,USD,constant,ONE.10.206_106,2025-07-18
